ccode,period,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,TOI,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks,LMF_open,LMF_EQ,LMF_FDI_total_stocks_GDP,LMF_open_gdp,LMF_EQ_gdp,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,LMF_open_pv,FIN_CUR,CAPITAL,first_year,initial_GDP_pc
SGP,"(2010,2015]",2013,338832.85,3.39961733818054,39.1870903968811,63.1960159257808,4.14562876619744,1.67836365481938,2.17745158539994,1.73919538836143,94.2743255615235,98.2673843383789,90.2812698364258,96.2371307373047,99.3828918457031,93.0913650512695,92.3115249633789,97.1518798828125,87.471174621582,2.53694024982896,361.058419064144,193.092652430125,167.965766634019,5380002.6,580461174447.856,549785692798.645,504973140980.748,470136199559.058,73.2402858232141,2262.4847744226,1.78027012226011,3243663.24591486,2.34670782089233,1.1,1452036.8,5033759.2,581359.6,4.93982135471497,17.1391303942648,1.97419465889365,303.50215,208.851194,512.353344,9.156,9.158,9.006,,99.8456022764,88.3,79,90,9.158,9.006,99.8456022764,1582.21675,,,2011,61.8613476162918
SLV,"(2000,2005]",2003,28954.006640625,1.92087604999542,13.9045888185501,4.84799961345812,1.57628824857184,1.78663796743551,4.51955961903446,0.542491314646694,61.1625717163086,52.6192825317383,69.7058670043945,58.9472305297852,53.6470336914063,64.2474189758301,63.3779205322266,51.5915245056152,75.1643157958984,3.37592583222849,67.9089762005858,25.523715445388,42.3852607551978,5991827.8,3401065840,4222933869.17928,5659477640,8223805350.0058,8.02647901404542,5.78976632163776,0.437897187793807,519265.586091212,2.34670782089233,1.1,3444.8,15197.6,174.8,0.224434538200761,0.993091419245126,0.0115354422414386,24.55868,1.08463,25.64331,7.816,8.096,7.56,94.6318389892578,93.3968633295,72.04,70,74.32,8.096,7.56,93.3968633295,79.562402346,96.875,87.5,2001,4.44415884253615
SLV,"(2005,2010]",2008,36216.4453125,1.9902889251709,14.279035627842,5.92636479358967,1.77905687754892,1.80997781913519,2.38871335553797,0.445055371284462,63.2317794799805,54.4499824523926,72.0135803222656,62.6463279724121,55.1580131530762,70.1346466064453,63.8172332763672,53.741951751709,73.8925170898438,3.51168366385516,74.270153970879,25.8290123008224,48.4411416700566,6131706.8,4499284000,4721179272.00173,8433218000,9360007101.02015,7.29202601238056,6.21631563268622,0.503927482330357,454840.287004551,2.19292566776275,1.06392849683762,7187.8,23345.2,90.8,0.349222524148857,1.14108937243355,0.00445070338313189,36.785866,1.317802,38.103668,7.726,7.726,7.654,,94.3495901003,69.34,71,79.04,7.726,7.654,94.3495901003,91.941587836,,,2006,5.68665379717361
SLV,"(2010,2015]",2013,41084.35390625,2.11090183258057,14.3171471357346,6.57154483999443,1.88264737423189,1.83282242410781,1.28728977371376,0.47401660755122,60.9094512939453,55.4778167724609,66.3410835266113,63.4648300170899,55.664900970459,71.2647644042969,58.3540664672852,55.2907325744629,61.4174057006836,1.60525759102944,78.4086299146055,29.2634983165177,49.1451315980878,6266962.6,6422738000,5663648565.73494,10771108000,9374411173.24853,6.72187913911142,6.99207072028394,0.530077509247163,357265.918321204,1.21897189617157,0.835475635528565,9801.6,29631.2,51.8,0.400305350756545,1.21085500771424,0.00212428230854094,37.772626,0.008288,37.780914,7.558,7.558,7.42,,95.2650875816,67.22,73,81.44,7.558,7.42,95.2650875816,102.26230813,,,2011,6.44571159074564
TGO,"(2000,2005]",2003,6892.45947265625,1.73165640830994,17.3801910877228,1.2790670641455,0.245435812518152,1.68468095151019,-2.22670135476247,2.68065520804955,46.1627853393555,58.8004211425781,33.5251556396484,41.4036460876465,62.2303932189941,20.5769008636475,50.9219261169434,55.3704437255859,46.4734115600586,2.64508332782657,80.7832212574988,33.3484396374483,47.4347816200506,5333928.6,661743429.773656,1079044577.64563,944139225.269475,2144045864.49576,7.62492828392326,1.89479303157896,0.624323742625507,253412.154297597,-1.21001923084259,0.265725812315941,226,3014.6,132.8,0.132682527174782,1.77223494292472,0.0773866532683188,9.505562,0.13161,6.40281,6.256,5.765,6.415,88.2252136230469,89.382167094,46.5,30,60.96,5.765,6.415,89.382167094,124.77516,,,2001,1.29769862704462
TGO,"(2005,2010]",2008,8314.55224609375,1.75960953235626,13.4672196209431,1.35764031087506,0.276559953515981,1.81833510473065,1.14733699616655,2.69459622202878,52.0477844238281,65.6116119384766,38.4839660644531,50.3301231384277,70.4039260864258,30.2563186645508,53.7654556274414,60.8193008422852,46.711612701416,3.40580606083025,79.4749091019942,33.4059096691286,46.0689994328657,6087834.6,1016143931.6121,1080969891.82087,1408013570.3098,1574277494.54802,7.84735452437125,1.87329901683727,0.638153125788147,329551.153914146,-1.21001923084259,0.265725812315941,643.2,4684.8,193.4,0.222810002332583,1.66685297525988,0.0695580568227583,15.29403,2.71434333333333,17.8625866666667,6.624,6.072,6.888,,89.22958908625,48.34,29,65.6,6.072,6.888,89.2663863305,112.461572,,,2006,2.08071868635257
TGO,"(2010,2015]",2013,9962.498828125,1.77677114009857,21.2707489728928,1.41096599700102,0.342406522701864,1.95170123375805,4.40455507830212,2.62983429216729,55.7666854858399,77.6287811279297,33.9045867919922,52.5143867492676,78.355876159668,26.672900390625,59.0189811706543,76.9016891479492,41.1362747192383,2.14839404259108,101.843950977404,42.0473967692067,59.7965542081975,6957125.2,1749895855.57855,2244476611.72341,2492280574.86537,4256486732.82023,7.57137847406551,2.68395771668045,0.719049203282588,480251.282527155,-1.21001923084259,0.265725812315941,3774.6,7975,201.6,0.90644701979026,1.91371335991788,0.0486400705708593,34.649528,38.028652,72.67818,6.294,6.07,6.342,,89.9580253867,49.82,34,62.24,6.07,6.342,89.9580253867,163.862575,,,2011,1.26815151058685
THA,"(1990,1995]",1993,391361.41875,2.10255331993103,39.4174879789352,6.69346899395553,1.89322597683828,4.0667280962683,8.3674151601782,1.00265822941328,51.7195220947266,57.8700614929199,45.5689872741699,47.4245407104492,66.5955726623535,28.2535095214844,56.0145118713379,49.1445556640625,62.8844635009766,4.80542416579174,81.0353644841474,37.9056872586768,43.1296772254706,58344760.4,50078035123.5703,66470583166.4572,56980355332.643,78468736903.6592,17.7645614532387,225.606558646842,0.532276675317712,269376.209582946,-0.141151502728462,0.516441917419434,15464,128354.4,18364.6,0.115804027334134,0.946528409220495,0.134150126208601,10.57747,0.86449,11.44196,6.15,6.09,4.85,77.9735992431641,71.6236742866667,71.3,50,66.4,6.09,4.85,70.797276668,71.861528,75,75,1991,5.57135121578719
THA,"(1995,2000]",1998,456865.25,2.20102491378784,31.8227487802506,7.43086896593326,1.99974546296975,4.12013074614393,-2.888469532141,1.13259620924429,61.4334136962891,69.4629432678223,53.4038772583008,59.9991409301758,76.8114639282227,43.18681640625,62.8676803588867,62.1144218444824,63.6209381103516,4.26046548055437,100.314153133032,53.2943252389065,47.0198278941257,61562616.8,72632778637.7062,99631505766.1103,65732117588.5565,92824265297.9173,18.0065710391001,261.080386880172,0.571090110437881,305074.505496843,-0.141151502728462,0.516441917419434,29079.8,180575,12277,0.219023623496326,1.32542006239414,0.0887115571927534,18.221074,2.080998,20.302072,6.73,6.99,6.84,88.2649993896484,78.474736198,67.58,62,69.76,6.63,6.044,76.8792850822,103.499858,55,45,1996,8.79350285835288
THA,"(2000,2005]",2003,532852.7125,2.33106069564819,24.5562022924423,8.25025913943048,2.10520163378343,4.16691952028122,6.29597794013233,0.768869303011623,63.7408813476563,72.8478073120117,54.6339576721191,67.4914154052734,83.3240646362305,51.6587615966797,59.9903495788574,62.3715484619141,57.6091537475586,2.28561725095594,123.439251151269,63.9587116569791,59.4805394942896,64513927.4,98956928067.1117,147367104265.804,92654420159.3843,136259162791.151,17.2207162614192,319.834968049878,0.695972707344041,357920.080862101,-0.141151502728462,0.516441917419434,54036.8,193892,21746.2,0.348838599103625,1.26293394906703,0.135565229068004,30.689756,2.651166,33.340922,6.598,6.772,6.714,91.0132843017578,92.74520787425,66,54,70.68,6.772,6.714,92.41535007995,91.877794,50,37.5,2001,7.14507254455515
THA,"(2005,2010]",2008,738266.425,2.48764023780823,24.2018967866898,11.0908814805278,2.40336567984714,4.19764466710153,5.43797935364301,0.537854306504499,65.6224609375,73.4035903930664,57.8413375854492,73.9290664672852,84.6217864990235,63.2363502502442,57.3158622741699,62.185400390625,52.4463264465332,2.94987542832094,130.183377314515,67.9777399829315,62.2056373315834,66517490.8,189960157274.83,211858990800.982,173660298983.12,192582630584.763,16.5764110907496,366.728360266648,0.724568716824237,493542.585935716,-0.782472139596939,0.366012254357338,119930.4,409705.2,50447,0.425047844893583,1.45310867342616,0.179956359151555,36.496744,4.268732,40.765476,6.78,6.78,7.058,,95.3315381508,63.24,32,73.86,6.78,7.058,95.3315381508,98.844798,,,2006,9.98563079474785
THA,"(2010,2015]",2013,968579.725,2.63211059570313,23.8370051980019,14.2164796569421,2.65369350682968,4.22122874435306,3.19596666809602,0.426550293844024,65.9880020141602,75.4179580688477,56.5580421447754,74.6208114624024,84.7847915649414,64.4568336486816,57.3551895141602,66.0511276245117,48.6592514038086,2.00065862514987,133.854383874034,69.3444195092585,64.509964364776,68130416.2,276866765718.922,263410725778.397,257408708785.53,240644634271.662,16.1225874937596,421.417978851139,0.742924837909176,579437.45347708,-1.21001923084259,0.265725812315941,245513.4,695795.6,96463.2,0.616703669369529,1.7493010651781,0.242299314016722,44.343366,13.895314,58.23868,7.02,7.02,7.004,,94.7021889845,63.88,42,75.34,7.02,7.004,94.6703679635,126.8574,,,2011,13.2066311746658
TUN,"(1995,2000]",1998,78875.1640625,1.81530487537384,18.7146610021591,8.31414189840413,2.11786236497014,2.24994446447538,2.06132687081498,1.24468353589218,52.8565818786621,56.0312316894531,49.6819267272949,52.8304107666016,55.7650253295899,49.8957977294922,52.8827461242676,56.2974365234375,49.4680572509766,3.23099390723966,81.3123126360708,39.453797796731,41.8585148393398,9498851.6,8393438086.6451,9568149601.78846,8908507978.7078,10197625778.9577,7.95064968708611,26.5640345634182,0.512491777889309,219028.864130064,-1.21001923084259,0.265725812315941,10490.8,26466.2,1369.4,0.485468780788114,1.22362800810913,0.0632157888082003,52.587678,0.149162,52.73684,6.9,6.03,6.68,80.3,75.4743209,62.8,70,37.96,6.03,6.68,74.67879883,103.257588,56.25,50,1996,8.47068636624122
TUN,"(2000,2005]",2003,82991.2296875,1.97127242088318,21.1399161815643,8.34653213349436,2.12162000813839,2.29670127944662,0.887709769606877,0.814760820835208,55.6040794372559,58.5887054443359,52.6194580078125,54.5897323608399,55.7863143920898,53.3931488037109,56.6184310913086,61.3910949707031,51.8457656860352,2.61340502394383,86.8966451368957,42.0476320399858,44.8490130969099,9947895.8,11478553569.717,12042743300.2655,12195298572.4683,12746141050.7196,7.71853930676614,28.2807565385684,0.543589952909251,285654.244096041,-1.21001923084259,0.265725812315941,15303,38188.2,910.8,0.562857560462341,1.40108137221207,0.033378648525444,56.130042,0.154322,56.284364,6.516,6.152,6.22,81.6632934570313,78.717912932375,58.58,54,32.48,6.152,6.22,77.9983753949,115.083148,56.25,50,2001,8.38258739772368
TUN,"(2005,2010]",2008,102449.6828125,2.14524140357971,23.7886464595795,9.83018423357389,2.28367919304118,2.34290890660211,4.08813985858191,1.03665704994322,59.6454658508301,64.8295280456543,54.4614074707031,61.8920043945313,64.916650390625,58.8673576354981,57.3989288330078,64.7424018859863,50.0554588317871,3.5082217435666,101.906733490321,49.4616121035806,52.4451213867409,10416262.2,20408446699.2559,18974062540.1705,21668085660.3545,19962282772.1112,7.2889769521066,33.3587097107024,0.619527218111819,409196.167134301,-1.21001923084259,0.265725812315941,28013.6,62232.6,2056.4,0.678825107302797,1.51217034534464,0.0498353467580739,67.504404,0.41649,67.920894,6.434,6.436,6.234,,83.24575711625,58.96,31,57.74,6.436,6.234,83.1328685235,111.64146,,,2006,8.95262205221681
TUN,"(2010,2015]",2013,118141.08125,2.38978590965271,22.4264213442802,10.7233500489114,2.37230665228236,2.39921813796566,0.0895854461075363,1.15710233501864,58.2638236999512,63.1769828796387,53.3506622314453,61.2581428527832,63.2819519042969,59.2343353271484,55.2694999694824,63.072013092041,47.4669921875,4.44620606479677,101.51387306423,45.9222246572045,55.591648407025,10956996.6,20953525356.1388,24198768548.2744,25359312515.7893,27641075846.4906,7.45275245101866,28.0391440736704,0.650433094751202,416092.908827115,-1.21001923084259,0.265725812315941,32066,70255.2,2461.6,0.702585236751103,1.53992173379901,0.0539586155326206,70.82877,0.649958,71.478728,7.082,7.084,6.724,,89.41301003125,57.82,35,58.54,7.084,6.724,90.0001499775,117.103225,,,2011,10.4217479906446
TUR,"(1990,1995]",1993,585576.7625,1.83337419033051,23.2426679134369,10.3303739822648,2.33436390918331,4.0367876325466,0.45846566982708,1.62521894646158,49.5286819458008,30.3802757263184,68.6770919799805,46.7103828430176,27.8013416290283,65.6194221496582,52.3469856262207,32.9592102050781,71.7347595214844,79.2953637073969,36.2437904369827,16.63218148162,19.6116089553627,56658800.4,25967819601.145,45581637462.8673,31040745564.0686,51020599145.3885,11.7191437296214,54.9804518874008,0.287901394054712,100112.219513039,-0.141151502728462,0.516441917419434,8745.2,95424.6,2087.6,0.0413424339335055,0.452339111434907,0.0098664106696554,6.245566,0.59471,6.840276,8.51,7.75,7.96,75.4099006652832,93.129784994,58.4,70,74.8,7.75,7.96,93.129784994,51.35513,81.25,62.5,1991,9.86654844688232
TUR,"(1995,2000]",1998,722795.075,1.938738322258,20.1505953073502,11.787304850918,2.46660528529515,4.11603556314676,2.26144151541011,1.56289952078572,51.6320991516113,35.6562995910645,67.6078948974609,53.362321472168,34.2590667724609,72.4655715942383,49.901872253418,37.0535308837891,62.7502128601074,74.1011428979516,44.8032405692859,20.9438688577939,23.859371711492,61330623.4,48621855046.8569,82029681453.6845,54451714606.6723,91344099244.8276,10.8526628540954,87.2137021461417,0.332690550260406,145822.71759972,-1.21001923084259,0.265725812315941,16711,166059.4,8429.4,0.0646808142085641,0.644302717657373,0.0329102064494565,6.574404,0.901088,7.475492,7.92,7.57,7.25,86.9,95.2824767125,60.2,70,75.2,7.642,7.534,95.2824767125,60.708454,80,62.5,1996,11.725812490463
TUR,"(2000,2005]",2003,768453.3125,2.06023850440979,18.6856040358543,11.6214139342422,2.45087589376557,4.19046120417491,1.64801602823097,1.42294520997508,51.262744140625,38.5164649963379,64.0090316772461,56.4927909851074,34.3324661254883,78.6531112670899,46.0327056884766,42.7004608154297,49.364949798584,27.5488340416245,47.2035336217371,23.4100023648365,23.7935312569006,66068282.2,75676138816.9279,115593837994.343,79701580297.5923,124913395583.927,10.466668799017,93.4729022331685,0.334890191259943,202546.705902123,-1.21001923084259,0.265725812315941,42841,268501.6,14944,0.128855876531865,0.856061706519049,0.0413928944467123,10.496724,2.02216,12.518884,7.632,7.27,7.11,87.8800018310547,97.0390710943,54.02,54,75.28,7.27,7.11,97.0390710943,72.644286,75,75,2001,11.4359013557048
TUR,"(2005,2010]",2008,1137719.5,2.16955370903015,28.1396874785423,16.1221346936308,2.77789694431034,4.25536020951285,6.53778165934685,1.26220232779293,53.4806091308594,39.7797134399414,67.1815055847168,53.2898803710938,34.3130874633789,72.2666748046875,53.6713363647461,45.2463401794434,62.0963363647461,8.72299444910706,47.4357415475208,21.743876064161,25.6918654833597,70481129.8,148169699128.346,154897565663.114,175319340983.59,186031234999.365,10.0068184147652,119.809543040107,0.362277778319284,310177.380016233,-0.486214508442208,0.435503143072128,150090.4,616865.6,47778,0.230863564913841,0.951758499500826,0.0740123630481215,19.569846,2.422806,21.992652,7.422,7.424,6.708,,96.9122025366,59.94,53,84.36,7.424,6.708,96.9122025366,78.211374,,,2006,14.5933491403543
TUR,"(2010,2015]",2013,1703048.625,2.3105993270874,30.0547027587891,22.4192541217476,3.10611980891939,4.32802132549355,7.05005666031434,1.57973743545037,53.998046875,40.2557716369629,67.7403198242187,54.2771713256836,37.2069358825684,71.3474075317383,53.7189224243164,43.3046096801758,64.1332366943359,7.87639326077031,51.194509070044,23.0624588061692,28.1320502638748,75957351.8,205326902640.699,210447147213.487,250242703587.328,239538276944.709,9.69226827852032,135.887948403268,0.383671125881693,324305.046159183,-0.0036780268419534,0.54868803024292,194955.2,800080.2,54976,0.248814679085865,1.02094737939476,0.0699304172091091,18.556096,3.751814,22.30791,7.224,7.226,6.572,,95.8731548735,63.54,70,85.02,7.226,6.572,95.88597709615,81.5944775,,,2011,20.0119029366684
UKR,"(1995,2000]",1998,227798.11875,3.01895227432251,10.919209420681,4.57756319173348,1.51931691483091,3.90653545542787,-3.79422809141534,-0.828466579983038,49.4857597351074,49.1314018249512,49.8401107788086,59.5116310119629,64.2021919250488,54.821068572998,39.4598831176758,34.0606121063232,44.8591514587402,31.5460062126717,97.1915563302471,48.8559335077242,48.3356228225229,50128886.2,18944698842.8132,52680816921.2158,19010315098.6575,40602033134.2306,13.2534442841517,62.1457106998382,0.552451960677328,156764.03797319,-1.35132565498352,0.232580649852753,3152.8,29423,280.8,0.0797953052327734,0.75070772796593,0.00766934821455565,7.089444,0.302078,7.391522,6.39,6.4,6.73,93.3634613037109,96.06687666,43.2,50,61.6,6.4,6.73,96.0488585307,70.246866,,,1996,5.10441599268531
UKR,"(2000,2005]",2003,269098.34375,3.13215885162354,14.8645967245102,5.66120902802198,1.72188517614092,3.86306840947221,9.82729673090579,-0.81401179081861,53.7097320556641,58.5360061645508,48.8834671020508,67.6873626708984,75.8931427001953,59.4815811157227,39.7321113586426,41.1788703918457,38.2853515625,8.10271031119114,104.612995694744,53.6728007839814,50.9401949107629,47851213,30085645774.4173,73764428650.6376,28577548738.4217,53810701144.2109,10.9666569630992,80.7338316063692,0.59736063407415,210170.105794109,-1.21001923084259,0.265725812315941,9247.6,60341.4,701,0.151328272435595,1.02135725077533,0.0129071912209702,14.762528,0.372524,15.135052,6.428,6.338,6.4,94.1063995361328,96.006816229,51.46,38,73.24,6.338,6.4,96.12958977039,87.468844,,,2001,4.67310628452824
UKR,"(2005,2010]",2008,406981.4875,3.19749941825867,13.9335037767887,8.81080951354334,2.17324890760131,3.83285507948749,4.02373140932524,-0.474604691660758,59.0178466796875,69.1164695739746,48.919229888916,68.5843185424805,73.7957412719727,63.3728942871094,49.4513816833496,64.437198638916,34.4655647277832,14.4743779495944,93.4457952421538,44.402206412452,49.0435888297018,46295860,60678599917.5434,70842734008.7706,67520340922.2482,78735067291.6982,9.75814729489663,94.2664331207993,0.58867471567829,310837.434589283,-1.49263207912445,0.199435487389565,49534.2,232446.4,2231.4,0.354288278382355,1.66846927409535,0.0160244021962812,29.485254,3.552124,33.037378,6.462,6.462,6.374,,96.4699767512,50.42,28,80.64,6.462,6.374,96.4699767512,145.46013,,,2006,7.97288514147101
UKR,"(2010,2015]",2013,444322.925,3.23864712715149,8.05741384625435,9.84591966319022,2.28520576850756,3.80922221132014,0.111330559076963,-0.501869825336243,62.0981956481934,75.9166015625,48.2797897338867,70.9666275024414,76.2061965942383,65.7270553588867,53.2297653198242,75.6270095825195,30.8325252532959,13.8114449878745,102.796588184321,48.3368971639992,54.4596910203219,45442995.2,71332377913.2569,55206487222.1382,81328295884.8247,71677100660.3155,8.82680946840028,95.0365566301165,0.643237313503077,353662.636557073,-1.91655135154724,0.1,78745.4,326669.2,4515.8,0.557368257965604,2.31673086675775,0.0329518107693526,38.829248,5.30906,44.138308,6.566,6.566,6.796,,97.6388207144,46.88,19,85.2,6.566,6.796,97.6388207144,189.664625,,,2011,9.81907009961452
URY,"(1995,2000]",1998,37699.31640625,2.48215365409851,19.195496737957,11.4674004271691,2.43866458786706,1.19035360853313,-0.900695480868308,0.589350985794259,52.2539031982422,39.636589050293,64.8712158203125,38.0693214416504,29.1116088867188,47.0270309448242,66.438484954834,50.1615684509277,82.7153945922852,13.8788881981964,36.5950072041956,17.0686980245261,19.5263091796694,3287269.2,3964085551.42761,5110966620.95696,4552281797.12335,6081060427.11199,7.32650331060871,5.30618821574161,0.272741972269098,213870.659658357,1.88536131381989,0.991785490512848,1784.4,26074.2,96.4,0.0752564136310714,1.09809381958448,0.00404180620728369,6.824562,0.779452,7.604014,8.17,8.31,7.25,91.6399993896484,88.9572872206,67.52,70,69.72,8.31,7.25,88.9572872206,103.962088,100,100,1996,11.7601766556957
URY,"(2000,2005]",2003,32277.7421875,2.53594613075256,17.8203275799751,9.70453816287331,2.27181800077998,1.20178360299312,-1.02308966474669,0.0262807743661408,55.8476669311524,51.7587142944336,59.9366264343262,43.3285102844238,40.3048458099365,46.3521713256836,68.3668319702149,63.2125839233398,73.5210830688477,10.313685176738,49.6904327877506,25.4750134614006,24.21541932635,3323692,3859253293.9238,6044379001.74034,3722001965.88204,5515004995.30788,7.41299410080392,4.47804453851287,0.318634832917987,220297.598655968,2.34670782089233,1.1,2239.4,31504,271.8,0.145237834137705,2.0668382855346,0.0178370322649718,13.711652,0.832736,14.544388,7.864,7.918,6.992,90.7020095825195,91.842505844375,68.56,70,67.72,7.918,6.992,91.7323215312,191.60312,100,100,2001,10.1691206911761
URY,"(2005,2010]",2008,43719.259375,2.56165771484375,21.8188321590424,13.0356333149449,2.55870191249574,1.20947351919083,8.84534186454057,0.291364293538732,62.772135925293,55.3472839355469,70.1969924926758,51.1798721313477,43.6100128173828,58.7497337341309,74.364404296875,67.0845565795899,81.6442535400391,7.23005934332407,58.2967147684897,28.6066451869813,29.6900695815084,3341264.4,8221169775.5372,9412385708.08746,8484486474.91081,8887721274.21045,7.25430250138638,7.24062126299095,0.379607796066871,375296.847645498,2.34670782089233,1.1,8591.4,49181,809.6,0.286976106359666,1.71605693593528,0.0273939639459123,27.614364,1.104354,28.718718,8.032,8.03,7.184,,94.4491354683,68.1,69,81.44,8.03,7.184,94.4491354683,147.96888,,,2006,10.692888864808
URY,"(2010,2015]",2013,62929.20859375,2.64344663619995,23.239004611969,18.4597944515864,2.91454069677481,1.22620253645848,3.86146242102905,0.335813300709842,62.997193145752,56.9983184814453,68.9960662841797,52.5251739501953,47.7548095703125,57.2955360412598,73.4692123413086,66.2418319702149,80.696598815918,8.4618712223823,50.4883799060933,24.3430856277509,26.1452942783424,3389958,12969078893.9703,11699949123.7738,13953468174.8141,12799248007.5766,7.15423906694565,11.3578749813311,0.380387014247778,519901.356059088,2.34670782089233,1.1,19241.6,78740,1008.8,0.357903630529843,1.46533045764775,0.0189752947167022,50.429108,8.522012,58.95112,7.908,7.908,6.992,,93.4717799673,69.5,78,82.62,7.908,6.992,93.4717799673,110.760225,,,2011,17.1740293243766
USA,"(1990,1995]",1993,9764545.8,3.48706073760986,24.0065905451775,37.513206243097,3.62412644947476,5.56123001721219,1.58750837771211,1.0136615362417,55.7165702819824,32.0384647369385,79.394677734375,48.1297729492188,20.3249004364014,75.9346450805664,63.3033714294434,43.7520294189453,82.8547088623047,3.12566037795298,20.6581004278534,9.88987434309483,10.7682260847586,259763600,6.83306e+11,786145270321.106,745460800000,874665451311.2,28.0855395932133,732.984901974919,0.455646118893294,141978.394364795,2.34670782089233,1.1,2081590,6532536,900636,0.299723501350157,0.93917817275766,0.128074088392484,11.200768,14.780318,25.981086,8.44,8.66,8.12,95.6225051879883,95.862536802875,76.7,70,78.4,8.66,8.12,95.90633359555,92.967956,100,100,1991,35.7230760782596
USA,"(1995,2000]",1998,11874410.2,3.55587463378906,25.5677247047424,43.0732559412001,3.7618559266316,5.61831814416259,3.13044335271621,1.19266179345889,62.0372329711914,39.8203514099121,84.2541137695313,50.8464370727539,21.2199314117432,80.4729446411133,73.22802734375,58.4207702636719,88.0352783203125,2.47721154089167,23.4516783759663,10.676577070144,12.7751013058223,275821482.2,972680800000,1140674552724.38,1171069400000,1440843566060.77,26.0349579166893,906.780136356971,0.501782026170119,175618.160815093,2.34670782089233,1.1,4761638,13638801.2,2735166.8,0.513837729684286,1.47754282833269,0.294441823667119,22.77615,24.404232,47.180382,8.4,8.74,8.38,96.7563415527344,96.8374339922,75.92,70,78.4,8.708,8.276,96.8374339922,147.06818,100,100,1996,40.3147822438557
USA,"(2000,2005]",2003,13701684.2,3.60795302391052,26.7020511627197,47.2282276030399,3.85454433265872,5.66984144698295,1.51640324811084,0.911363239888363,63.9004539489746,44.4501708984375,83.3507431030274,52.5927040100098,22.9816055297852,82.2037963867188,75.2082122802734,65.9187347412109,84.4976898193359,2.55045625146168,23.4765461920032,9.50242770248768,13.9741184895155,290204795.6,1.108482e+12,1278162998323.06,1635827200000,1958511485377,24.2521932290415,845.322568046645,0.525778928263051,195064.845847741,2.34670782089233,1.1,5968559.4,20861043.4,4023890.4,0.507472248038214,1.76520332913622,0.339621068492918,21.453042,23.769248,45.22229,8.166,8.406,8.158,97.2239898681641,97.4292708247,78.86,70,80.6,8.406,8.158,97.4292708247,175.88392,100,100,2001,45.7433064235937
USA,"(2005,2010]",2008,15156337.6,3.67198090553284,23.1402358412743,49.9786946530781,3.91145170651033,5.71465192846413,0.0117665386471089,0.895317003727119,65.9024421691895,50.4676742553711,81.3372146606445,54.5953605651856,24.1630073547363,85.0277160644531,77.2095275878906,76.7723449707031,77.6467132568359,2.24044281098932,27.488452894962,11.5804270261538,15.9080258688081,303960539.8,1679759400000,1711215047003.99,2304318200000,2339407178283.57,23.4230028733983,836.131979872655,0.49304438353537,261281.831936772,2.34670782089233,1.1,8724503.4,41285126.2,7168069.2,0.602640165921076,2.84517323105491,0.495018515476445,21.635074,30.194364,51.829438,7.926,7.928,8.16,,97.8087669914,80.42,77,85.7,7.928,8.16,97.8087669914,283.21118,,,2006,50.4560457307648
USA,"(2010,2015]",2013,16309247.4,3.71755609512329,21.2677463889122,51.6786563085846,3.94475451271799,5.75415470152276,1.5663641685166,0.71839154767952,65.8796875,51.0517402648926,80.7076416015625,55.691609954834,26.1764152526856,85.2068023681641,76.0677719116211,75.927067565918,76.2084854125977,1.68637232049409,29.8152214840254,13.3163018666046,16.4989196174209,316128209.6,2241241400000,2113706743681.42,2774504800000,2651747985424,22.7007033597769,885.353575702237,0.477913410001995,312883.210424619,2.34670782089233,1.1,11943081.6,52121810,11401653.2,0.711235070099867,3.11691154998875,0.677798824091647,27.587398,33.37372,60.961118,7.578,7.58,8.094,,97.7639071053,76.36,71,86.6,7.58,8.094,97.7639071053,312.4179,,,2011,49.9678958029169
